50,100,5,82,71,42,91,0,7,18,78,56,100,92,0,90,8
50,90,0,89,62,47,88,0,5,4,42,51,100,95,11,100,8
50,83,26,62,58,100,14,60,2,30,50,0,100,51,0,34,8
50,54,80,96,38,100,37,50,46,0,0,15,45,45,100,61,8
51,69,74,37,100,0,52,4,41,41,73,75,60,100,0,83,8
51,60,47,100,16,68,75,35,83,0,0,2,31,39,100,68,8
51,78,0,68,47,34,100,0,19,7,63,43,85,82,9,100,8
51,62,56,100,1,82,33,42,65,1,0,0,32,40,100,65,8
51,67,81,100,0,89,33,50,83,13,13,0,41,34,100,62,8
51,91,5,86,0,43,22,0,8,24,50,61,100,93,45,100,8
52,98,69,67,78,28,13,0,0,26,54,58,100,93,54,100,8
53,79,44,55,22,10,0,0,32,36,66,69,100,100,61,83,8
53,93,3,71,47,34,23,0,0,29,59,63,100,100,9,98,8
54,93,0,88,54,46,70,0,5,9,54,52,100,96,7,100,8
54,63,100,76,80,100,43,75,51,35,47,0,0,16,27,46,8
54,64,30,96,15,61,69,27,52,0,0,30,48,66,100,100,8
54,85,94,100,96,61,79,22,84,0,100,32,53,52,0,58,8
54,77,30,37,0,0,13,25,55,54,100,80,89,100,37,86,8
54,97,20,73,48,34,35,0,0,22,50,50,100,78,71,100,8
55,76,22,68,66,29,39,0,52,32,100,68,69,100,0,86,8
55,40,100,64,92,100,48,81,45,40,55,0,0,4,11,38,8
55,92,17,78,55,38,50,0,0,21,56,55,100,92,25,100,8
55,77,3,100,39,57,100,16,0,0,26,38,97,77,23,78,8
55,65,100,87,61,100,53,66,71,29,40,0,0,21,39,47,8
55,68,71,40,100,6,5,0,14,35,66,68,89,100,0,83,8
55,90,44,56,29,13,0,0,28,38,64,69,100,100,63,99,8
56,83,28,61,90,23,24,0,22,40,100,72,72,100,0,72,8
56,60,65,100,100,83,81,39,51,0,85,16,56,50,0,55,8
56,80,5,100,10,65,87,33,71,0,0,22,58,59,100,97,8
56,76,73,52,93,13,0,0,37,35,100,69,100,100,17,76,8
56,86,39,69,100,34,59,0,0,17,53,54,95,94,22,100,8
56,71,31,100,16,66,24,23,0,0,17,34,57,57,100,76,8
57,63,100,100,0,91,36,53,95,16,2,0,5,36,91,67,8
57,68,52,100,4,71,48,37,63,0,0,13,27,49,100,78,8
57,53,100,85,62,100,51,61,79,24,29,0,0,30,61,56,8
57,87,0,100,17,63,100,28,94,0,20,34,89,71,37,87,8
57,95,59,56,76,12,0,0,28,33,100,60,96,100,21,88,8
57,100,0,75,62,40,62,0,2,15,56,53,100,93,23,95,8
58,100,0,89,44,53,100,21,63,0,62,36,87,80,25,91,8
58,100,0,85,51,50,79,11,14,0,44,39,100,71,51,83,8
59,85,25,71,88,35,79,0,7,29,62,64,100,100,0,99,8
59,99,16,72,89,38,91,0,28,18,73,58,100,100,0,95,8
59,82,11,67,100,65,54,100,40,48,0,22,60,0,43,52,8
59,100,9,86,61,44,74,0,0,1,53,39,100,82,35,88,8
59,72,36,100,0,72,23,36,52,0,0,1,44,27,100,55,8
59,100,28,71,26,20,0,0,28,40,72,67,100,99,49,99,8
60,90,26,82,49,39,35,0,0,23,56,54,100,90,37,100,8
60,59,98,26,48,0,25,19,77,49,100,85,43,100,0,70,8
60,100,14,67,100,55,80,98,39,56,0,13,80,0,50,45,8
60,90,43,68,52,22,21,0,0,39,52,66,100,95,38,100,8
60,81,12,100,0,70,28,34,28,0,12,33,52,64,100,91,8
61,59,58,100,0,84,44,42,80,0,8,5,33,44,100,70,8
61,96,0,83,61,66,100,30,49,0,5,30,39,68,42,100,8
61,90,67,61,99,100,9,71,17,56,0,0,100,25,17,61,8
61,95,39,68,100,100,45,76,0,45,10,0,90,36,21,50,8
61,96,46,68,71,22,11,0,0,34,67,63,100,100,25,93,8
61,83,19,100,3,62,15,21,0,0,0,40,47,62,100,79,8
62,76,23,100,0,67,67,35,89,0,22,22,56,60,100,96,8
62,100,100,98,77,61,45,28,39,0,79,25,50,57,0,72,8
62,87,41,63,100,100,22,72,8,41,30,0,93,42,0,34,8
62,100,0,57,94,71,34,93,26,47,13,0,100,37,8,39,8
62,76,0,100,22,68,90,37,100,0,13,8,13,47,68,81,8
63,65,35,100,1,69,61,36,79,0,0,15,33,54,100,86,8
63,66,58,100,11,76,36,38,63,0,0,3,36,36,100,62,8
63,62,67,100,5,79,52,41,73,0,0,2,32,42,100,75,8
64,100,34,73,100,39,94,3,0,0,38,38,90,74,76,95,8
64,92,3,100,25,62,44,23,0,0,1,30,55,58,100,90,8
64,100,100,92,94,56,72,22,72,0,91,31,52,59,0,80,8
64,89,66,58,74,8,0,0,20,41,92,64,100,100,24,95,8
64,97,32,67,19,26,0,0,30,36,67,67,100,100,47,88,8
